app_id,content,score,text_clean,lexicon_score,label
com.tokopedia.tkpd,"bagus , cuma terlalu puyeng menu menunya, dan gak pernh ada gratis ongkir. kalah sama bli bli",1,bagus cuma terlalu puyeng menu menu enggak pernh gratis ongkir kalah sama beli beli,-17,negatif
com.tokopedia.tkpd,good aplikasi,5,good aplikasi,1,positif
com.tokopedia.tkpd,mohon maaf bug di android 8.0 ram 2gb rom 32gb,5,mohon maaf bug android ram gb rom gb,-5,negatif
com.tokopedia.tkpd,aplikasi nya sangat Bagus sangat membantu,5,aplikasi nya sangat bagus sangat bantu,-22,negatif
com.tokopedia.tkpd,"bagus,tapi tolong di kolom pencarian tambahkan fitur pencarian menggunakan gambar/foto.Agar lebih gampang/mudah saat mencari barang yg kita mau",5,bagus kolom cari tambah fitur cari guna gambar foto lebih gampang mudah cari barang mau,-13,negatif
com.tokopedia.tkpd,setelah integrasi.. dengan tiktok jadi semakn buruk... jual produk harga rp. 630.000.. dana yang diterima rp. 490.000... parahh sekali.....,1,integrasi tiktok jadi semakn buruk jual produk harga rp dana terima rp parah sekali,3,positif
com.tokopedia.tkpd,respon lama,1,respon lama,-2,negatif
com.tokopedia.tkpd,imantp,5,imantp,0,negatif
com.tokopedia.tkpd,selalu aman blanja ditokped,5,selalu aman blanja ditokped,0,negatif
com.tokopedia.tkpd,Perbaiki pencarian di dalam toko,1,baik cari toko,-4,negatif
com.tokopedia.tkpd,"GA BISA BELI OBAT, wey kenapa !!! Uda dapat resep dokter tetep ga bisa beli !!!",1,enggak beli obat wey resep dokter tetap enggak beli,-3,negatif
com.tokopedia.tkpd,Aplikasi Lawak. masa gak ada voucher gratis ongkirnya. wkwkwk wajar aja sepi. aplikasi pelit,1,aplikasi lawak masa enggak voucher gratis ongkirnya wkwkwk wajar sepi aplikasi pelit,-11,negatif
com.tokopedia.tkpd,aplikasinya sangat membantu banyak potongan harga nya dan disconan mudah -mudahan kuwalitas barang nya selalu bagus dan pengiriman barang nya selalu cepat,5,aplikasi sangat bantu banyak potong harga nya disconan mudah mudah kuwalitas barang nya selalu bagus kirim barang nya selalu cepat,-22,negatif
com.tokopedia.tkpd,terimakasih sudah selalu update aplikasinya. tetapi fitur gratis ongkir saya kenapa jadi hilang.,3,terimakasih selalu update aplikasi fitur gratis ongkir jadi hilang,-1,negatif
com.tokopedia.tkpd,"kenapa lagi nih aplikasi nggak bisa di tekan akun sama menu lainnya,🤦🏿",2,nih aplikasi enggak tekan akun sama menu lain,-8,negatif
com.tokopedia.tkpd,"minggu ini mulai sering error mulu sama lelet pas ditunggu gambar malah gak muncul, jadi saya turunin bintang nya",3,minggu mulai sering error mulu sama lelet pas tunggu gambar malah enggak muncul jadi turunin bintang nya,-6,negatif
com.tokopedia.tkpd,tokopedia payah pengalaman bayar 4x di indomrt selesaai bayar malah dibatalkan sistim sungguh sangat payah kl ngak bisa pake promo kenapa hbs bayar lgsg dibatalkan sistim seharusnya seblm bayar ada konfirmasi,5,tokopedia payah alam bayar kali indomrt selesaai bayar malah batal sistim sungguh sangat payah kalo enggak pakai promo habis bayar langsung batal sistim seblm bayar konfirmasi,-23,negatif
com.tokopedia.tkpd,masa saya pengguna baru gbisa dipke voucher nya !! aneh mengecewakan,1,masa guna baru gbisa dipke voucher nya aneh kecewa,0,negatif
com.tokopedia.tkpd,memudahkan segala kebutuhan,5,mudah segala butuh,-6,negatif
com.tokopedia.tkpd,Bagus its goods...!!,5,bagus its goods,-4,negatif
com.tokopedia.tkpd,"mantapzz, Tingkatkan terusss",5,mantapzz tingkat terus,1,positif
com.tokopedia.tkpd,lebih mahal dari aplikasi sejenis,1,lebih mahal aplikasi jenis,-2,negatif
com.tokopedia.tkpd,iklannya aja bebas ongkir tapi mau beli ongkirnya mahal,1,iklan bebas ongkir mau beli ongkirnya mahal,-7,negatif
com.tokopedia.tkpd,ga ada bebas ongkirnya,1,enggak bebas ongkirnya,-4,negatif
com.tokopedia.tkpd,"dana pengembalian tdk msk ke rekeningku, aplikasi buruk skali",1,dana kembali tidak masuk rekening aplikasi buruk sekali,-14,negatif
com.tokopedia.tkpd,"Sudah bertahun tahun jd member plus tokopedia, selama ini selalu dpt gratis ongkir, bahkan sebelum jd member plus, kalo mau dpt free ongkir minimal blnja 50 rb, tp hari ini tgl 7 april, tidak dpt free ongkir. buat laporan ke TokopediaCare juga ga ada respon. Kenapa ya jd begini, apa mau bangkrut atau gimana",2,tahun tahun jadi member plus tokopedia lama selalu gratis ongkir bahkan jadi member plus kalo mau free ongkir minimal belanja ribu hari tanggal april tidak free ongkir buat lapor tokopediacare enggak respon jadi begini apa mau bangkrut bagaimana,-17,negatif
com.tokopedia.tkpd,ribet,2,ribet,-4,negatif
com.tokopedia.tkpd,"tolong kasih tambahan jasa kirim, jangan cuma jnt lemot banget jnt itu, kalo bisa ganti aja",1,kasih tambah jasa kirim jangan cuma jnt lot banget jnt kalo ganti,-5,negatif
com.tokopedia.tkpd,sangat berguna,5,sangat guna,-4,negatif
com.tokopedia.tkpd,jelek bebas ongkir aja ga ada,1,jelek bebas ongkir enggak,-9,negatif
com.tokopedia.tkpd,aolikasi yang sering di pake penipu makanya gak laku nih aplikasi,1,aolikasi sering pakai tipu makanya enggak laku nih aplikasi,-1,negatif
com.tokopedia.tkpd,harganya mahal sekarang,1,harga mahal sekarang,4,positif
com.tokopedia.tkpd,Jangan kasih promo kalau ga bisa dipakai,1,jangan kasih promo kalau enggak pakai,-2,negatif
com.tokopedia.tkpd,"harganya pertama aja murah, sekarang mahal",1,harga pertama murah sekarang mahal,2,positif
com.tokopedia.tkpd,"aplikasi buang2 waktu, mau beli malah ga bisa2",1,aplikasi buang waktu mau beli malah enggak,-11,negatif
com.tokopedia.tkpd,sangat cepat dan mudah proses nya,5,sangat cepat mudah proses nya,-8,negatif
com.tokopedia.tkpd,"promo tidak berlaku. disuruh belanja tanpa promo, gila apa ini aplikasi",1,promo tidak laku suruh belanja promo gila apa aplikasi,-16,negatif
com.tokopedia.tkpd,bagus untuk belanja kebutuhan,5,bagus belanja butuh,-12,negatif
com.tokopedia.tkpd,aplikasi harga nipu pindah ke yang lain aja,1,aplikasi harga nipu pindah,-4,negatif
com.tokopedia.tkpd,kalau ga kuat kasih promo jangan kasih promo ya dek ya,1,kalau enggak kuat kasih promo jangan kasih promo dek,-3,negatif
com.tokopedia.tkpd,"pengalaman baik, ux bagus saya suka",5,alam baik ux bagus suka,-7,negatif
com.tokopedia.tkpd,aplikasi saya tidak bisa di buka knp ya erorr apa sedang ada masalah aplikasinya,5,aplikasi tidak buka erorr apa sedang masalah aplikasi,-23,negatif
com.tokopedia.tkpd,jarang ada org live di Tokopedia jadi kalo mau nanya² harus ke admin tokonya 🥴 tapi aplikasinya okelah perbanyak fitur dll perbanyak metode pembayaran di setiap toko kasih banyak diskon lah 😸🤝 sekian dari saya makasih,4,jarang orang live tokopedia jadi kalo mau tanya admin toko aplikasi oke banyak fitur banyak metode bayar toko kasih banyak diskon lah sekian terima kasih,-19,negatif
com.tokopedia.tkpd,saya kena scam hingga 5 jt tapi semua akses pelaporan di tokopedia tdk ada yang merespon kecewa sama sistem pengaduan dari tokopedia,1,kena scam hingga juta semua akses lapor tokopedia tidak merespon kecewa sama sistem adu tokopedia,-6,negatif
com.tokopedia.tkpd,saya putuskan uninstal tokopedia..karena 1.system nya lambat menangani ekspedisi J&T. 2.permasalah saldo refound di potong 22rbu bayangin blnja 400rb barang kosong saldo malah di potong,3,putus uninstal tokopedia system nya lambat tangan ekspedisi t masa saldo refound potong rbu bayang belanja ribu barang kosong saldo malah potong,-8,negatif
com.tokopedia.tkpd,"setelah update,aering forceclose,,kalo buka biasa dan mo order aman,tapi setiap mo komplain dan chat selalu forceclose,sdh instal ulang berkali2,tetwp sj,ato mungkin emang dibuat begitu sama tokked????agar setiap komplain selalu forceclose trus....👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎",1,update aering forceclose kalo buka biasa mau order aman mau komplain chat selalu forceclose instal ulang kali tetwp mungkin memang buat sama tokked komplain selalu forceclose terus buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk buruk,-210,negatif
com.tokopedia.tkpd,Aplikasi yg bagus cepat tanggap dan pelayanannya sangat memuaskaan,5,aplikasi bagus cepat tanggap layan sangat memuaskaan,-15,negatif
com.tokopedia.tkpd,aplikasi harus update lgi..bikin 😭😭😭😭,4,aplikasi update bikin sedih sedih sedih sedih,-24,negatif
com.tokopedia.tkpd,sering kali seller mengecewakan tolong diaudit lagi untuk seller dengan bintang rendah,1,sering kali seller kecewa audit seller bintang rendah,-2,negatif
com.tokopedia.tkpd,good job,5,good job,5,positif
com.tokopedia.tkpd,"sy customer Tokopedia plus,customer aktif pula, sudah hampir 1 bulan ini kehilangan fitur free ongkir, sdh hub Tokopedia care sampe dapet no tiket komplain berkali-kali tetep tdk ada penyelesaian srh menunggu menunggu menunggu tidak ada kepastian ,tidak ada call center jg untuk aplikasi segede itu, bonus cashback jg tiba2 hilang , aaahhhh keceewaaaaaaaaaa bangeetttttt",1,customer tokopedia plus customer aktif hampir bulan hilang fitur free ongkir hubung tokopedia care no tiket komplain kali kali tetap tidak selesai srh tunggu tunggu tunggu tidak pasti tidak call center aplikasi gede bonus cashback tiba hilang ah keceewaa banget,-35,negatif
com.tokopedia.tkpd,Tokopedia aplikasi belanja online paling mantap,5,tokopedia aplikasi belanja online paling mantap,-2,negatif
com.tokopedia.tkpd,aplikasi jadi berat dan sering banget trouble,1,aplikasi jadi berat sering banget trouble,-2,negatif
com.tokopedia.tkpd,saldo tokopedia tidak bisa dipakai untuk belanja,1,saldo tokopedia tidak pakai belanja,-6,negatif
com.tokopedia.tkpd,tiga dulu y maklum pemula,3,tiga dulu maklum mula,-5,negatif
com.tokopedia.tkpd,bahaya jika ada saldo di tokopedia jika akun nya di suspen,1,bahaya saldo tokopedia akun nya suspen,-3,negatif
com.tokopedia.tkpd,mending ini daripada si oren,2,mending sih oren,-3,negatif
com.tokopedia.tkpd,"update review 6 April 2026: ""makin kesini makin buruk kualitas seller, ekspedisi dan udah pelit bebas ongkir! selalu pop-up aktifkan Tokopedia Plus biar dapat gratis ongkir.. sorry to say, kali ini pindah ke e-commerce sebelah.""",2,update review april makin kesini makin buruk kualitas seller ekspedisi pelit bebas ongkir selalu pop up aktif tokopedia plus biar gratis ongkir sorry sayang kali pindah e commerce belah,-16,negatif
com.tokopedia.tkpd,"cs tokped buruk sekali pelayanannya, sistem tanya csnya buruk diantara aplikasi online lain, sistem aplikasinya pun jg buruk",1,cs tokped buruk sekali layan sistem tanya csnya buruk antara aplikasi online sistem aplikasi buruk,-36,negatif
com.tokopedia.tkpd,tidak ada penanganan perlindungan konsumen,1,tidak tangan lindung konsumen,0,negatif
com.tokopedia.tkpd,dapat promo harga murah tapi dipakai keterangannya promo tidak dapat dipakai harganya berubah mahal kalau ga mampu kasih promo jangan scam lah,1,promo harga murah pakai terang promo tidak pakai harga ubah mahal kalau enggak mampu kasih promo jangan scam lah,-3,negatif
com.tokopedia.tkpd,"tolong di kroscek kembali dalam pembelian obat obatan yang menggunakan resep dokter... karena ini merugikan pihak konsumen... secara tidak langsung konsumen dipaksa untuk membeli di toko/apotik tsb, sementara konsumen tidak bisa melihat dulu ulasan ulasan pembelian ditoko/apotik tsb... kalau bisa pembeliannya dikembalikan dengan cara sebelumnya/cara lama yang mana konsumen berhak memilih ditoko/diapotik mana konsumen bisa membeli...",5,kroscek beli obat obat guna resep dokter rugi pihak konsumen tidak langsung konsumen paksa beli toko apotik sebut konsumen tidak lihat dulu ulas ulas beli toko apotik sebut kalau beli kembali cara belum cara lama mana konsumen hak pilih toko apotik mana konsumen beli,-40,negatif
com.tokopedia.tkpd,update terus...jadi berat..susah d buka. nunggu lama keburu bete...payah,1,update terus jadi berat susah buka tunggu lama keburu bete payah,-22,negatif
com.tokopedia.tkpd,saya ingin membatalkan transaksi tetapi tidak bisa sangat tidak jelas aplikasi buruk,1,batal transaksi tidak sangat tidak jelas aplikasi buruk,-28,negatif
com.tokopedia.tkpd,Alhamdulillah selalu dapet pocer,5,alhamdulillah selalu pocer,5,positif
com.tokopedia.tkpd,sulit mengajukan komplain. jadi kesal saya,1,sulit aju komplain jadi kesal,-10,negatif
com.tokopedia.tkpd,ko proses komplen error mulu pas belanja lancar. banyak toko bermasalah tapi gak bisa ditertibkan.,2,kok proses komplen error mulu pas belanja lancar banyak toko masalah enggak tertib,-16,negatif
com.tokopedia.tkpd,aplikasinya minta di updet tapi sqya downlod ga bisa tolong di perbaiki lagi,5,aplikasi minta updet sqya downlod enggak baik,-8,negatif
com.tokopedia.tkpd,"jingan ini app,, dapet promo barang dari 27k , pas di co berubah jadi 87k,, kocag banget ,, auto cancel, auto apus app",1,jingan app promo barang pas cowok ubah jadi kocag banget auto cancel auto hapus app,2,positif
com.tokopedia.tkpd,parahh cuy jualan harga 830rb yang didapat cuma 680 busett pajaknya ga ngotak,1,parah cuy jual harga ribu dapat cuma busett pajak enggak ngotak,-9,negatif
com.tokopedia.tkpd,sangat buruk. mending sioren,1,sangat buruk mending sioren,-13,negatif
com.tokopedia.tkpd,bayar Air PDAM aja harus nunggu 5 menit per transaksi ampun dah buang waktu,5,bayar air pdam tunggu menit per transaksi ampun deh buang waktu,-8,negatif
com.tokopedia.tkpd,"gak jls bgt jir setiap mau chek out selalu ada notif ""pesanan tidak dapat dpt diproses"" gak cuma sekali udah 7x kyk gitu sehari ini di produk yg berbeda²",1,enggak jls banget jir mau chek out selalu notif pesan tidak proses enggak cuma sekali kali kayak hari produk beda,-16,negatif
com.tokopedia.tkpd,tolong dong untuk keamanan Tokopedia ditingkatkan lagi. saya sebelumnya tidak pernah menginstall Tokopedia. tetapi kenapa tiap hari selalu datang kode Verifikasi dari WhatsApp Tokopedia yang centang biru ke WhatsApp saya.,1,dong aman tokopedia tingkat belum tidak pernah menginstall tokopedia tiap hari selalu datang kode verifikasi whatsapp tokopedia centang biru whatsapp,-16,negatif
com.tokopedia.tkpd,mau bayar asuransi Dr tgl 1 error ampe tgl 6,1,mau bayar asuransi tanggal error tanggal,-17,negatif
com.tokopedia.tkpd,saya mau refund belum dikirim duit saya balik ke rekening,1,mau refund kirim duit balik rekening,-2,negatif
com.tokopedia.tkpd,"Versi sebelumnya lemot dan coba update keversi terbaru 3.358.0 bukannya lancar malah force closed terus, aneh!",1,versi belum lot coba update versi baru bukan lancar malah force closed terus aneh,-18,negatif
com.tokopedia.tkpd,"belum pernah terjadi , yang mengewakan",5,pernah jadi ewa,-2,negatif
com.tokopedia.tkpd,baru beli aja udah ketipu sama harganya,1,baru beli tipu sama harga,3,positif
com.tokopedia.tkpd,Aplikasi Mudah,5,aplikasi mudah,-5,negatif
com.tokopedia.tkpd,penipu,1,tipu,0,negatif
com.tokopedia.tkpd,tengkyuu,5,tengkyuu,0,negatif
com.tokopedia.tkpd,pengiriman di luar estimasi tidak sesuai tanggal/telat . tidak bisa mengajukan komplain di aplikasi saya kasih bintang 1,1,kirim luar estimasi tidak sesuai tanggal telat tidak aju komplain aplikasi kasih bintang,-22,negatif
com.tokopedia.tkpd,"kesini sudah ada perbaikan, terima kasih",5,kesini baik terima kasih,0,negatif
com.tokopedia.tkpd,"akun sy masih dibekukan ,padahal sy sdh berulang ulang complain di tokopedia care",1,akun beku padahal ulang ulang complain tokopedia care,2,positif
com.tokopedia.tkpd,"ngelag bgt, kalo pake wifi buka gambar produk lama!!",1,ngelag banget kalo pakai wifi buka gambar produk lama,-6,negatif
com.tokopedia.tkpd,bekerja bertingkah,5,kerja ting,2,positif
com.tokopedia.tkpd,berguna,5,guna,1,positif
com.tokopedia.tkpd,akun suka otomatis keluar,3,akun suka otomatis keluar,-1,negatif
com.tokopedia.tkpd,"mahal mahal kali di tokopedia ni, di shopee harga barang 28rb, di sini 85rb, padahal barang nya sama, toko penjual nya juga sama,,wajar lah rame toko sebelah, aku sendiri jadi malas , auto hapus aplikasi nya langsung",1,mahal mahal kali tokopedia nih shopee harga barang ribu sini ribu padahal barang nya sama toko jual nya sama wajar lah rame toko belah aku sendiri jadi malas auto hapus aplikasi nya langsung,-14,negatif
com.tokopedia.tkpd,"min cepat sediakan kembali fitur pembayaran bank virtual BSI, karena pada saya mau co tertera bank dalam pemeliharaan, saya co melalui aplikasi tiktok, cepat sediakan kembali fiturnya karena saya hanya memiliki rekening BSI",3,min cepat sedia fitur bayar bank virtual bsi mau cowok tera bank pelihara cowok lalu aplikasi tiktok cepat sedia fiturnya milik rekening bsi,-3,negatif
com.tokopedia.tkpd,oke trimaksih,5,oke trimaksih,2,positif
com.tokopedia.tkpd,"SEKARANG GA JELAS TOKOPEDIA!!!! DAPAT VOUCHER PENGGUNA BARU, PAS MILIH BARANG HARGA DISKON, PAS CHECKOUT TULISANNYA HARGA BERUBAH, DI REFRESH HARGA NORMAL, BEGITU TERUS SAMPAI VOUCHER GA BISA DIPAKAI!!!!!! KALO GA NIAT KASIH VOUCHER GA USA NIPU BEGITU!!!!! TADINYA MAU BELANJA BELANJA DI TOKOPEDIA, GA JADI DAH KENA TIPU VOUCHER BEGITU!!!!! BARANG BARANG LEBIH MAHAL PULA DARI APLIKASI SEBELAH!!!!! DISKON/VOUCHER VOUCHER KALAH SAMA APLIKASI SEBELAH DAN GA PAKAI NIPU NIPU/VOUCHER BISA DIPAKAI!!!!!!!",1,sekarang enggak jelas tokopedia voucher guna baru pas pilih barang harga diskon pas checkout tulis harga ubah refresh harga normal terus voucher enggak pakai kalo enggak niat kasih voucher enggak usah nipu tadi mau belanja belanja tokopedia enggak jadi deh kena tipu voucher barang barang lebih mahal aplikasi belah diskon voucher voucher kalah sama aplikasi belah enggak pakai nipu nipu voucher pakai,4,positif
com.tokopedia.tkpd,plis sediakan fitur identifikasi gambar. kami butuh itu tokpedia cuma kurang ituuu dri 2020 make sumpah kurangnya cuma ituuuu helppp,5,plis sedia fitur identifikasi gambar butuh tokpedia cuma kurang pakai sumpah kurang cuma helpp,-21,negatif
com.tokopedia.tkpd,"sekarang gk ad gratis ongkir, mau gratis ongkir harus upgred tokopedia pluss dn itu nya mahal bner beda sama apk olshop lain, udah mahal durasinya juga pendek,",1,sekarang enggak gratis ongkir mau gratis ongkir upgred tokopedia pluss nya mahal benar beda sama apk olshop mahal durasi pendek,4,positif
com.tokopedia.tkpd,"Sudah tidak mau belanja pake aplikasi ini, Toko yang bermasalah salah kirim Barang pesanan malah di cairkan dananya, padahal setiap belanja selalu rating 5 selama barang sesuai, enak di apk sebelah gak ada drama",1,tidak mau belanja pakai aplikasi toko masalah salah kirim barang pesan malah cair dana padahal belanja selalu rating lama barang sesuai enak apk belah enggak drama,-36,negatif
com.tokopedia.tkpd,temen2 hati2 penipuan meng-atas namakan kurir meminta tf atau link atau barcode. priksa jk link / barcode masuk ke pembayaran ke xxkopay atau wallet lain. jgn lanjutkan.,4,teman hati tipu meng atas nama kurir minta tf link barcode priksa link barcode masuk bayar xxkopay wallet jangan lanjut,-23,negatif
com.tokopedia.tkpd,gak bisa buat cek out,1,enggak buat cek out,-3,negatif
com.tokopedia.tkpd,"penanganan nya lama, proses komplain saya ga selesai selesai. udah nunggu 3x24jam tapi dana belum juga kembali. padahal keterangan di nyatakan paket hilang",1,tangan nya lama proses komplain enggak selesai selesai tunggu kali jam dana padahal terang nyata paket hilang,-13,negatif
com.tokopedia.tkpd,dulu terkenal gara gara kobo kanaeru jadinya aku download lagi deh,5,dulu kenal gara gara kobo kanaeru jadi aku download deh,-13,negatif
com.tokopedia.tkpd,updated aplikasi toko pedia karena bug force close,5,updated aplikasi toko dia bug force close,-9,negatif
com.tokopedia.tkpd,saya kasih bintang ⭐⭐⭐⭐⭐ semoga sesuai dengan yang di pesan,5,kasih bintang moga sesuai pesan,0,negatif
com.tokopedia.tkpd,sayang sekali playlater saya ga bisa digunakan padahal saya pelanggan yg sudah lama bahkan punya limit 15 juta.gegara saya telat waktu perpindahan pengelola playlater.,5,sayang sekali playlater enggak guna padahal langgan lama bahkan punya limit juta gegara telat waktu pindah kelola playlater,-11,negatif
com.tokopedia.tkpd,"kenapa⭐️ 1? gua pesan obat yang box dan dikasih strips, anda kasih resep dan saya pun tak jadi beli, simple.ga ada lagi upload foto resep. bikin gampang? ga, dibikin susah aja orang beli obat. mu lihat aja malah langsung konsultasi dokter.",1,gua pesan obat box kasih strips kasih resep tak jadi beli simple enggak upload foto resep bikin gampang enggak bikin susah orang beli obat mu lihat malah langsung konsultasi dokter,-7,negatif
com.tokopedia.tkpd,"gara2 tokped tolol, tiktok paylater gw jadi dibekuin",1,gara tokped tolol tiktok paylater gue jadi dibekuin,-11,negatif
com.tokopedia.tkpd,Bagaimana dengan kejelasan pengiriman barang saya? Bisa disatu tempat dalam 1 bulan dan komplain selalu ditolak toko ataupun admin tokopedia dengan dalih dimaksimalin proses pengiriman. Maksimal sampai setahun gak dikirim maksudnya. Pelayanan yang bobrok dan tidak mengutamakan kepuasan konsumen,1,bagaimana jelas kirim barang satu tempat bulan komplain selalu tolak toko atau admin tokopedia dalih dimaksimalin proses kirim maksimal tahun enggak kirim maksud layan bobrok tidak utama puas konsumen,-16,negatif
com.tokopedia.tkpd,Mempermudah dalam urusan belanja dan pembayarannya.,5,mudah urus belanja bayar,-7,negatif
com.tokopedia.tkpd,makin bingung soal harga,1,makin bingung soal harga,4,positif
com.tokopedia.tkpd,sip cepat tanpa ribet semoga toko pedia lebih maju jangan sampai ada penjual nakal ditampung sehingga mengecewakan pembeli,5,sip cepat ribet moga toko dia lebih maju jangan jual nakal tampung kecewa beli,-18,negatif
com.tokopedia.tkpd,marketplace terpercaya,5,marketplace percaya,2,positif
com.tokopedia.tkpd,ini kenapa gabisa CO plzz deh,4,enggak bisa cowok plzz deh,0,negatif
com.tokopedia.tkpd,"belanja di sini kapok, paket 1 Minggu di ekspedisi gak dianter2, admin di chat yg jawab AI....wah kacau nih app 5olol",1,belanja sini kapok paket minggu ekspedisi enggak antar admin chat jawab ai wah kacau nih app olol,-7,negatif
com.tokopedia.tkpd,duh tokped... kasih lah tanda ke toko yang offline lama. masa tiap beli barang dapet seller offline? buang buang waktu tau gak? nunggu lama gk diproses akhirnya batal. co ulang dapet toko yang offline lagi. kejadian sampe 4x berturut turut loh!,2,duh tokped kasih lah tanda toko offline lama masa tiap beli barang seller offline buang buang waktu tau enggak tunggu lama enggak proses akhir batal cowok ulang toko offline jadi kali turut turut loh,-42,negatif
com.tokopedia.tkpd,"mau komplain masalah penhiriman pesanan, malah gak bisa chat CS nya, enakan jg oren",1,mau komplain masalah penhiriman pesan malah enggak chat cs nya enak oren,-9,negatif
com.tokopedia.tkpd,disi n i barang lengkap dan terjamin,5,disi n i barang lengkap jamin,-8,negatif
com.tokopedia.tkpd,"stelah gabung dg tiktok lebih ribet, dan ngga jelas.. pemotongan saldo terhadat seller terlalu besar.. tokopedia kacau, bobrok, bangkrut.. mending shopee",1,gabung tiktok lebih ribet enggak jelas potong saldo hadat seller terlalu besar tokopedia kacau bobrok bangkrut mending shopee,-29,negatif
com.tokopedia.tkpd,sejak kapan cod ada batasnya? perasaan dl aman2 saja,5,sejak kapan cod batas asa dulu aman,-5,negatif
com.tokopedia.tkpd,beli obat tidak bisa meskipun ada resep. malah diarahkan untuk konsuktasi dlu. habis update bukannya lebih baik tapi lebih buruk,1,beli obat tidak meski resep malah arah konsuktasi dulu habis update bukan lebih baik lebih buruk,-24,negatif
com.tokopedia.tkpd,tempat belanja yang paling ribet untuk retur. beda sama si oren sangat mudah dan gampang,1,tempat belanja paling ribet retur beda sama sih oren sangat mudah gampang,-18,negatif
com.tokopedia.tkpd,lebih dimudahkan dalam segala keperluan dan pasti,5,lebih mudah segala perlu,2,positif
com.tokopedia.tkpd,org lain bisa masuk akun saya hampir saja di tipu,1,orang masuk akun hampir tipu,-3,negatif
com.tokopedia.tkpd,"mantap, banyakin promonya",5,mantap banyak promonya,2,positif
com.tokopedia.tkpd,"Saya mau mengisi data rekening bank, tapi kenapa kolom isian rekening nya tidak ada... Bisa bantu?",4,mau isi data rekening bank kolom isi rekening nya tidak bantu,-23,negatif
com.tokopedia.tkpd,"Tokopedia makin kesini makin ribet aja. mau beli obat harus pake resep, mana pas udah dikasih resep yang muncul obat yang harganya mahal2 aja. jadi males belanja Tokopedia. udahlah otw uninstal.",1,tokopedia makin kesini makin ribet mau beli obat pakai resep mana pas kasih resep muncul obat harga mahal jadi malas belanja tokopedia sudah otw uninstal,-12,negatif
com.tokopedia.tkpd,harganya mahal mahal,1,harga mahal mahal,5,positif
com.tokopedia.tkpd,marketplace paling ga jujur soal harga,1,marketplace paling enggak jujur soal harga,1,positif
com.tokopedia.tkpd,aplikasi tokopedia kok sekarang berat banget ya. knp min?,3,aplikasi tokopedia kok sekarang berat banget min,-3,negatif
com.tokopedia.tkpd,layanan tokopedia sangat bagus,5,layan tokopedia sangat bagus,-11,negatif
com.tokopedia.tkpd,"pesanan suka di undur² tanpa alasan jelas dan itu terjadi berulang, tercantum estimasi hari ini tiba² mundur² sampe Minggu depan. males nungu mana dana g balik lagi",1,pesan suka undur alas jelas jadi ulang cantum estimasi hari tiba mundur minggu depan malas nungu mana dana enggak balik,-8,negatif
com.tokopedia.tkpd,Terima kasih..,5,terima kasih,1,positif
com.tokopedia.tkpd,Aplikasinya makin jelek aja. internet kenceng setiap klik notif tidak ada internet selalu muncul. tadi nya bagus ni aplikasi. tapi skrg makin seperti sampah saja.,1,aplikasi makin jelek internet kencang klik notif tidak internet selalu muncul tadi nya bagus nih aplikasi sekarang makin sampah,-28,negatif
com.tokopedia.tkpd,"niat beli malah ada perubahan promo, harga sama ongkirnya jadi mahal gila bener",1,niat beli malah ubah promo harga sama ongkirnya jadi mahal gila benar,-4,negatif
com.tokopedia.tkpd,"Sangat amat sangta kecewa dengan CS TOKOPEDIA..sekian lama saya memakai TOPED,baru kali ini saya kecewa..Saya memesan barang dengan Estimasi sampai tanggal 16 sampai 23 Maret 2026. Stelah melewati batas maksimal sampai,saya komplin ke CS tetapi CS TOKOPEDIA malah terus menambah waktu pengiriman, dr sampai tgl 25,lalu 28 dan sampai tgl 4 April 2026, tetapi ketika mengajukan komplin lagi,pihak CS malah lagi melakukan investigasi ke kurir..Sudah beberapa kali lambat,hrusnya dana dikembalikan.",1,sangat sangta kecewa cs tokopedia sekian lama pakai toped baru kali kecewa mes barang estimasi tanggal maret lewat batas maksimal komplin cs cs tokopedia malah terus tambah waktu kirim tanggal lalu tanggal april aju komplin pihak cs malah laku investigasi kurir beberapa kali lambat harus dana kembali,-24,negatif
com.tokopedia.tkpd,jelek promonya hilang,1,jelek promonya hilang,-9,negatif
com.tokopedia.tkpd,"harganya mahal2, murahnya di pertama beli aja",1,harga mahal murah pertama beli,-1,negatif
com.tokopedia.tkpd,mau beli diskonnya hilang harganya berubah mahal,1,mau beli diskon hilang harga ubah mahal,-2,negatif
com.tokopedia.tkpd,semoga amanah,4,moga amanah,6,positif
com.tokopedia.tkpd,"kurang update toko,kebanyakan tidak ada jawaban mengenai pertanyaan dari pembeli,sepertinya penjual sdh tdk aktif,tetapi msh muncul di beranda.",1,kurang update toko banyak tidak jawab kena tanya beli seperti jual tidak aktif muncul beranda,-38,negatif
com.tokopedia.tkpd,bagus sekali,5,bagus sekali,-5,negatif
com.tokopedia.tkpd,Keseringan update,4,sering update,3,positif
